new_index,neuron_id,body_id,type,side,column,row,col,lineage,birth,in_degree,out_degree,in_degree_new,out_degree_new,syn_in,syn_out,pre_types,post_types,pathways
221,1071,1071,LPLC2,R,22,2,6,LPLC2_R,32,0,47,0,39,0.0,358.0,,PVLP:47,loom
222,1072,1072,LC4,L,24,3,0,LC4_L,16,0,35,0,30,0.0,209.0,,"PVLP:34,DNp01:1","loom,→escape"
223,1073,1073,LC4,L,20,2,4,LC4_L,17,0,50,0,44,0.0,262.0,,PVLP:50,loom
224,1074,1074,T4d,L,46,5,6,T4d_L,63,0,11,0,8,0.0,73.0,,LPi_v:11,descend
225,1075,1075,T4b,L,42,5,2,T4b_L,59,0,14,0,12,0.0,84.0,,LPi_h:14,yaw
226,1076,1076,T4a,L,37,4,5,T4a_L,60,0,2,0,0,0.0,18.0,,HS:2,yaw
227,1077,1077,LPi_h,R,43,5,3,LPi_h_R,11,94,1,81,0,581.0,4.0,T4b:94,HS:1,yaw
228,1078,1078,T4b,R,13,1,5,T4b_R,58,0,21,0,16,0.0,127.0,,LPi_h:21,yaw
229,1079,1079,R1-R6,L,29,3,5,R1-R6_L,117,0,2,0,2,0.0,2.0,,PVLP:2,"brightness,→loom"
230,1080,1080,T4b,R,45,5,5,T4b_R,59,0,9,0,7,0.0,69.0,,LPi_h:9,yaw
231,1081,1081,R1-R6,R,26,3,2,R1-R6_R,120,0,0,0,0,0.0,0.0,,,brightness
232,1082,1082,T4a,L,0,0,0,T4a_L,61,0,3,0,0,0.0,16.0,,HS:3,yaw
233,1083,1083,T4c,R,13,1,5,T4c_R,62,0,4,0,2,0.0,20.0,,VS:4,climb
234,1084,1084,LC4,R,0,0,0,LC4_R,16,0,20,0,15,0.0,127.0,,"PVLP:19,DNp01:1","loom,→escape"
235,1085,1085,T4a,R,42,5,2,T4a_R,63,0,1,0,0,0.0,8.0,,HS:1,yaw
236,1086,1086,LPi_v,R,4,0,4,LPi_v_R,13,94,47,79,41,620.0,441.0,T4d:94,"DNg02:44,VS:3","descend,→lift,→climb"
237,1087,1087,T4c,R,37,4,5,T4c_R,63,0,6,0,3,0.0,43.0,,VS:6,climb
238,1088,1088,R1-R6,R,19,2,3,R1-R6_R,121,0,1,0,1,0.0,1.0,,PVLP:1,"brightness,→loom"
239,1089,1089,haltere,R,3,0,3,haltere_R,21,0,70,0,61,0.0,380.0,,"DNg02:41,LAL_inh:29","damping,→lift,→steer"
240,1090,1090,LPi_v,L,0,0,0,LPi_v_L,13,50,68,39,62,325.0,431.0,T4d:50,"DNg02:39,VS:29","descend,→climb,→lift"
241,1091,1091,haltere,L,6,0,6,haltere_L,23,0,56,0,48,0.0,354.0,,"DNg02:35,LAL_inh:21","damping,→steer,→lift"
242,1092,1092,T4c,R,43,5,3,T4c_R,64,0,8,0,6,0.0,44.0,,VS:8,climb
243,1093,1093,R1-R6,R,11,1,3,R1-R6_R,122,0,0,0,0,0.0,0.0,,,brightness
244,1094,1094,T4c,R,46,5,6,T4c_R,65,0,9,0,6,0.0,49.0,,VS:9,climb
245,1095,1095,T4a,R,5,0,5,T4a_R,64,0,2,0,0,0.0,14.0,,HS:2,yaw
246,1096,1096,T4b,L,16,2,0,T4b_L,60,0,18,0,14,0.0,115.0,,LPi_h:18,yaw
247,1097,1097,T4d,R,36,4,4,T4d_R,65,0,34,0,30,0.0,174.0,,LPi_v:34,descend
248,1098,1098,LC4,L,40,5,0,LC4_L,18,0,21,0,15,0.0,123.0,,PVLP:21,loom
249,1099,1099,T4d,L,36,4,4,T4d_L,64,0,20,0,19,0.0,119.0,,LPi_v:20,descend
250,1100,1100,R1-R6,R,27,3,3,R1-R6_R,123,0,0,0,0,0.0,0.0,,,brightness
251,1101,1101,R1-R6,L,9,1,1,R1-R6_L,118,0,0,0,0,0.0,0.0,,,brightness
252,1102,1102,haltere,R,18,2,2,haltere_R,22,0,64,0,55,0.0,326.0,,"DNg02:40,LAL_inh:24","damping,→lift,→steer"
253,1103,1103,T4c,R,12,1,4,T4c_R,66,0,5,0,4,0.0,25.0,,VS:5,climb
254,1104,1104,R1-R6,R,8,1,0,R1-R6_R,124,0,0,0,0,0.0,0.0,,,brightness
255,1105,1105,R1-R6,R,24,3,0,R1-R6_R,125,0,1,0,1,0.0,1.0,,PVLP:1,"brightness,→loom"
256,1106,1106,T4d,L,35,4,3,T4d_L,65,0,26,0,22,0.0,150.0,,LPi_v:26,descend
257,1107,1107,LC4,R,40,5,0,LC4_R,17,0,27,0,21,0.0,164.0,,"PVLP:26,DNp01:1","loom,→escape"
258,1108,1108,T4b,R,13,1,5,T4b_R,60,0,19,0,17,0.0,121.0,,LPi_h:19,yaw
259,1109,1109,T4c,R,5,0,5,T4c_R,67,0,4,0,2,0.0,29.0,,VS:4,climb
260,1110,1110,T4c,R,42,5,2,T4c_R,68,0,13,0,12,0.0,70.0,,VS:13,climb
261,1111,1111,R1-R6,L,22,2,6,R1-R6_L,119,0,0,0,0,0.0,0.0,,,brightness
262,1112,1112,T4c,R,12,1,4,T4c_R,69,0,8,0,6,0.0,45.0,,VS:8,climb
263,1113,1113,PVLP,R,16,2,0,PVLP_R,26,154,25,140,21,980.0,78.0,"LPLC2:68,LC4:54,PVLP_inh:31,R1-R6:1","LAL_inh:23,DNp03:2","loom,←saccade,←brightness,→steer,→saccade"
264,1114,1114,R1-R6,L,0,0,0,R1-R6_L,120,0,2,0,2,0.0,3.0,,PVLP:2,"brightness,→loom"
265,1115,1115,R1-R6,R,2,0,2,R1-R6_R,126,0,3,0,3,0.0,3.0,,PVLP:3,"brightness,→loom"
266,1116,1116,T4a,L,28,3,4,T4a_L,62,0,1,0,0,0.0,12.0,,HS:1,yaw
267,1117,1117,LPLC2,L,44,5,4,LPLC2_L,26,0,55,0,47,0.0,466.0,,PVLP:55,loom
268,1118,1118,R1-R6,R,34,4,2,R1-R6_R,127,0,0,0,0,0.0,0.0,,,brightness
269,1119,1119,DNg02,L,0,0,0,DNg02_L,21,156,0,138,0,1743.0,0.0,"VS:60,LAL_inh:40,LPi_v:29,haltere:25",,"lift,←descend,←yaw,←climb,←steer,←damping"
270,1120,1120,T4c,L,38,4,6,T4c_L,62,0,5,0,1,0.0,32.0,,VS:5,climb
271,1121,1121,T4d,L,13,1,5,T4d_L,66,0,22,0,17,0.0,116.0,,LPi_v:22,descend
272,1122,1122,LPLC2,R,12,1,4,LPLC2_R,33,0,56,0,49,0.0,408.0,,"PVLP:55,DNp01:1","loom,→escape"
273,1123,1123,T4b,R,3,0,3,T4b_R,61,0,21,0,16,0.0,135.0,,LPi_h:21,yaw
274,1124,1124,T4c,R,25,3,1,T4c_R,70,0,29,0,27,0.0,168.0,,VS:29,climb
275,1125,1125,haltere,R,6,0,6,haltere_R,23,0,57,0,54,0.0,374.0,,"DNg02:44,LAL_inh:13","damping,→lift,→steer"
276,1126,1126,T4d,L,36,4,4,T4d_L,67,0,23,0,20,0.0,153.0,,LPi_v:23,descend
277,1127,1127,R1-R6,R,47,5,7,R1-R6_R,128,0,0,0,0,0.0,0.0,,,brightness
278,1128,1128,haltere,L,27,3,3,haltere_L,24,0,75,0,63,0.0,371.0,,"DNg02:48,LAL_inh:27","damping,→steer,→lift"
279,1129,1129,haltere,L,45,5,5,haltere_L,25,0,49,0,42,0.0,339.0,,"LAL_inh:26,DNg02:23","damping,→steer,→lift"
280,1130,1130,T4a,L,1,0,1,T4a_L,63,0,1,0,0,0.0,6.0,,HS:1,yaw
281,1131,1131,T4c,L,17,2,1,T4c_L,63,0,37,0,34,0.0,196.0,,VS:37,climb
282,1132,1132,T4d,R,22,2,6,T4d_R,66,0,17,0,14,0.0,99.0,,LPi_v:17,descend
283,1133,1133,R1-R6,R,2,0,2,R1-R6_R,129,0,7,0,4,0.0,8.0,,PVLP:7,"brightness,→loom"
284,1134,1134,T4d,L,37,4,5,T4d_L,68,0,21,0,19,0.0,143.0,,LPi_v:21,descend
285,1135,1135,T4b,R,4,0,4,T4b_R,62,0,20,0,18,0.0,138.0,,LPi_h:20,yaw
286,1136,1136,R1-R6,L,27,3,3,R1-R6_L,121,0,2,0,2,0.0,2.0,,PVLP:2,"brightness,→loom"
287,1137,1137,T4c,L,44,5,4,T4c_L,64,0,3,0,2,0.0,23.0,,VS:3,climb
288,1138,1138,T4a,R,6,0,6,T4a_R,65,0,1,0,0,0.0,13.0,,HS:1,yaw
289,1139,1139,LPLC2,L,32,4,0,LPLC2_L,27,0,29,0,24,0.0,229.0,,"PVLP:28,DNp01:1","loom,→escape"
290,1140,1140,R1-R6,R,32,4,0,R1-R6_R,130,0,1,0,1,0.0,1.0,,PVLP:1,"brightness,→loom"
291,1141,1141,LC4,L,40,5,0,LC4_L,19,0,35,0,30,0.0,198.0,,PVLP:35,loom
292,1142,1142,R1-R6,R,9,1,1,R1-R6_R,131,0,0,0,0,0.0,0.0,,,brightness
293,1143,1143,R1-R6,R,18,2,2,R1-R6_R,132,0,0,0,0,0.0,0.0,,,brightness
294,1144,1144,R1-R6,R,0,0,0,R1-R6_R,133,0,0,0,0,0.0,0.0,,,brightness
295,1145,1145,T4a,R,34,4,2,T4a_R,66,0,1,0,0,0.0,17.0,,HS:1,yaw
296,1146,1146,LPLC2,R,40,5,0,LPLC2_R,34,0,27,0,20,0.0,239.0,,PVLP:27,loom
297,1147,1147,T4d,R,13,1,5,T4d_R,67,0,28,0,24,0.0,158.0,,LPi_v:28,descend
298,1148,1148,T4b,R,1,0,1,T4b_R,63,0,19,0,18,0.0,107.0,,LPi_h:19,yaw
299,1149,1149,T4c,R,8,1,0,T4c_R,71,0,47,0,45,0.0,424.0,,VS:47,climb
300,1150,1150,T4d,R,6,0,6,T4d_R,68,0,15,0,13,0.0,108.0,,LPi_v:15,descend
301,1151,1151,T4a,R,43,5,3,T4a_R,67,0,1,0,0,0.0,13.0,,HS:1,yaw
302,1152,1152,LAL_inh,L,20,2,4,LAL_inh_L,15,89,68,80,65,403.0,1350.0,"haltere:51,PVLP:38",DNg02:68,"steer,←damping,←loom,→lift"
303,1153,1153,T4b,R,25,3,1,T4b_R,64,0,24,0,21,0.0,124.0,,LPi_h:24,yaw
304,1154,1154,T4a,R,24,3,0,T4a_R,68,0,1,0,0,0.0,6.0,,HS:1,yaw
305,1155,1155,T4c,R,0,0,0,T4c_R,72,0,34,0,32,0.0,255.0,,VS:34,climb
306,1156,1156,T4a,L,26,3,2,T4a_L,64,0,1,0,0,0.0,11.0,,HS:1,yaw
307,1157,1157,T4c,R,34,4,2,T4c_R,73,0,15,0,13,0.0,76.0,,VS:15,climb
308,1158,1158,haltere,R,6,0,6,haltere_R,24,0,59,0,52,0.0,362.0,,"DNg02:46,LAL_inh:13","damping,→lift,→steer"
309,1159,1159,R1-R6,L,27,3,3,R1-R6_L,122,0,0,0,0,0.0,0.0,,,brightness
310,1160,1160,LPi_h,R,38,4,6,LPi_h_R,12,105,1,96,0,607.0,7.0,T4b:105,HS:1,yaw
311,1161,1161,R1-R6,R,8,1,0,R1-R6_R,134,0,0,0,0,0.0,0.0,,,brightness
312,1162,1162,T4c,L,36,4,4,T4c_L,65,0,6,0,3,0.0,30.0,,VS:6,climb
313,1163,1163,R1-R6,R,1,0,1,R1-R6_R,135,0,0,0,0,0.0,0.0,,,brightness
314,1164,1164,T4a,R,9,1,1,T4a_R,69,0,3,0,0,0.0,15.0,,HS:3,yaw
315,1165,1165,LPLC2,R,40,5,0,LPLC2_R,35,0,38,0,31,0.0,268.0,,PVLP:38,loom
316,1166,1166,T4c,L,35,4,3,T4c_L,66,0,11,0,8,0.0,69.0,,VS:11,climb
317,1167,1167,R1-R6,L,28,3,4,R1-R6_L,123,0,0,0,0,0.0,0.0,,,brightness
318,1168,1168,LPi_v,R,38,4,6,LPi_v_R,14,105,38,92,34,593.0,401.0,T4d:105,"DNg02:34,VS:4","descend,→lift,→climb"
319,1169,1169,T4d,L,37,4,5,T4d_L,69,0,15,0,12,0.0,102.0,,LPi_v:15,descend
320,1170,1170,T4a,R,9,1,1,T4a_R,70,0,2,0,0,0.0,18.0,,HS:2,yaw
321,1171,1171,R1-R6,R,33,4,1,R1-R6_R,136,0,1,0,1,0.0,1.0,,PVLP:1,"brightness,→loom"
322,1172,1172,T4d,R,22,2,6,T4d_R,69,0,27,0,23,0.0,146.0,,LPi_v:27,descend
323,1173,1173,LC4,R,24,3,0,LC4_R,18,0,39,0,34,0.0,223.0,,"PVLP:38,DNp01:1","loom,→escape"
324,1174,1174,T4b,R,2,0,2,T4b_R,65,0,17,0,15,0.0,107.0,,LPi_h:17,yaw
325,1175,1175,R1-R6,L,32,4,0,R1-R6_L,124,0,0,0,0,0.0,0.0,,,brightness
326,1176,1176,LPi_v,L,0,0,0,LPi_v_L,14,51,56,40,50,312.0,357.0,T4d:51,"DNg02:31,VS:25","descend,→climb,→lift"
327,1177,1177,T4b,R,38,4,6,T4b_R,66,0,19,0,18,0.0,108.0,,LPi_h:19,yaw
328,1178,1178,R1-R6,L,25,3,1,R1-R6_L,125,0,0,0,0,0.0,0.0,,,brightness
329,1179,1179,R1-R6,L,36,4,4,R1-R6_L,126,0,1,0,1,0.0,1.0,,PVLP:1,"brightness,→loom"
330,1180,1180,T4d,R,41,5,1,T4d_R,70,0,24,0,22,0.0,139.0,,LPi_v:24,descend
331,1181,1181,PVLP,L,43,5,3,PVLP_L,22,87,26,71,22,556.0,74.0,"LPLC2:57,LC4:23,PVLP_inh:6,R1-R6:1","LAL_inh:25,DNp03:1","loom,←brightness,←saccade,→steer,→saccade"
332,1182,1182,T4a,L,43,5,3,T4a_L,65,0,0,0,0,0.0,0.0,,,yaw
333,1183,1183,DNg02,R,28,3,4,DNg02_R,18,141,0,125,0,1514.0,0.0,"LAL_inh:53,haltere:42,LPi_v:35,VS:11",,"lift,←damping,←descend,←climb,←steer"
334,1184,1184,LPi_h,R,9,1,1,LPi_h_R,13,76,2,61,0,452.0,20.0,T4b:76,HS:2,yaw
335,1185,1185,T4d,L,32,4,0,T4d_L,70,0,20,0,19,0.0,104.0,,LPi_v:20,descend
336,1186,1186,T4c,R,16,2,0,T4c_R,74,0,50,0,47,0.0,366.0,,VS:50,climb
337,1187,1187,T4a,R,46,5,6,T4a_R,71,0,1,0,0,0.0,4.0,,HS:1,yaw
338,1188,1188,PVLP,R,14,1,6,PVLP_R,27,67,13,55,10,508.0,29.0,"LPLC2:55,LC4:6,R1-R6:4,PVLP_inh:2",LAL_inh:13,"loom,←brightness,←saccade,→steer"
339,1189,1189,T4a,R,4,0,4,T4a_R,72,0,1,0,0,0.0,13.0,,HS:1,yaw
340,1190,1190,DNg02,L,0,0,0,DNg02_L,22,154,0,140,0,1862.0,0.0,"VS:66,LAL_inh:38,haltere:29,LPi_v:18",,"lift,←descend,←yaw,←climb,←steer,←damping"
341,1191,1191,T4b,R,30,3,6,T4b_R,67,0,15,0,12,0.0,103.0,,LPi_h:15,yaw
342,1192,1192,T4b,R,1,0,1,T4b_R,68,0,18,0,17,0.0,96.0,,LPi_h:18,yaw
343,1193,1193,T4b,L,14,1,6,T4b_L,61,0,16,0,15,0.0,111.0,,LPi_h:16,yaw
344,1194,1194,T4b,L,14,1,6,T4b_L,62,0,17,0,15,0.0,124.0,,LPi_h:17,yaw
345,1195,1195,LC4,L,12,1,4,LC4_L,20,0,35,0,29,0.0,212.0,,PVLP:35,loom
346,1196,1196,PVLP_inh,L,16,2,0,PVLP_inh_L,7,1,32,0,27,74.0,191.0,DNp03:1,"PVLP:31,DNp03:1","saccade,→loom"
347,1197,1197,T4a,R,2,0,2,T4a_R,73,0,2,0,0,0.0,19.0,,HS:2,yaw
348,1198,1198,R1-R6,R,41,5,1,R1-R6_R,137,0,0,0,0,0.0,0.0,,,brightness
349,1199,1199,haltere,R,15,1,7,haltere_R,25,0,41,0,30,0.0,233.0,,"DNg02:29,LAL_inh:12","damping,→lift,→steer"
350,1200,1200,T4d,R,13,1,5,T4d_R,71,0,20,0,18,0.0,115.0,,LPi_v:20,descend
351,1201,1201,LPi_h,L,4,0,4,LPi_h_L,10,109,2,95,0,669.0,19.0,T4b:109,HS:2,yaw
352,1202,1202,T4a,R,1,0,1,T4a_R,74,0,1,0,0,0.0,12.0,,HS:1,yaw
353,1203,1203,T4b,R,4,0,4,T4b_R,69,0,25,0,23,0.0,139.0,,LPi_h:25,yaw
354,1204,1204,LPLC2,R,16,2,0,LPLC2_R,36,0,37,0,34,0.0,347.0,,"PVLP:36,DNp01:1","loom,→escape"
355,1205,1205,R1-R6,L,41,5,1,R1-R6_L,127,0,0,0,0,0.0,0.0,,,brightness
356,1206,1206,T4b,R,41,5,1,T4b_R,70,0,21,0,18,0.0,118.0,,LPi_h:21,yaw
357,1207,1207,T4d,R,34,4,2,T4d_R,72,0,21,0,19,0.0,132.0,,LPi_v:21,descend
358,1208,1208,R1-R6,L,18,2,2,R1-R6_L,128,0,1,0,1,0.0,1.0,,PVLP:1,"brightness,→loom"
359,1209,1209,PVLP,R,28,3,4,PVLP_R,28,106,24,97,22,707.0,64.0,"LPLC2:67,LC4:37,PVLP_inh:2","LAL_inh:23,DNp03:1","loom,←saccade,→steer,→saccade"
360,1210,1210,T4c,R,36,4,4,T4c_R,75,0,11,0,8,0.0,67.0,,VS:11,climb
361,1211,1211,T4a,R,26,3,2,T4a_R,75,0,1,0,0,0.0,19.0,,HS:1,yaw
362,1212,1212,R1-R6,R,6,0,6,R1-R6_R,138,0,1,0,1,0.0,1.0,,PVLP:1,"brightness,→loom"
363,1213,1213,PVLP_inh,R,40,5,0,PVLP_inh_R,7,1,38,0,35,54.0,177.0,DNp03:1,"PVLP:37,DNp03:1","saccade,→loom"
364,1214,1214,LC4,L,44,5,4,LC4_L,21,0,41,0,35,0.0,268.0,,PVLP:41,loom
365,1215,1215,DNg02,L,12,1,4,DNg02_L,23,128,0,114,0,1475.0,0.0,"LAL_inh:49,haltere:39,LPi_v:34,VS:5",,"lift,←descend,←yaw,←steer,←damping,←climb"
366,1216,1216,T4a,R,32,4,0,T4a_R,76,0,2,0,0,0.0,19.0,,HS:2,yaw
367,1217,1217,LPi_v,R,0,0,0,LPi_v_R,15,56,35,46,30,363.0,266.0,T4d:56,"DNg02:18,VS:17","descend,→climb,→lift"
368,1218,1218,haltere,L,24,3,0,haltere_L,26,0,77,0,69,0.0,404.0,,"DNg02:42,LAL_inh:35","damping,→steer,→lift"
369,1219,1219,LPLC2,L,36,4,4,LPLC2_L,28,0,70,0,63,0.0,551.0,,PVLP:70,loom
370,1220,1220,R1-R6,R,6,0,6,R1-R6_R,139,0,3,0,1,0.0,4.0,,PVLP:3,"brightness,→loom"
371,1221,1221,R1-R6,R,13,1,5,R1-R6_R,140,0,0,0,0,0.0,0.0,,,brightness
372,1222,1222,PVLP,R,43,5,3,PVLP_R,29,93,15,85,13,610.0,48.0,"LPLC2:58,LC4:29,PVLP_inh:5,R1-R6:1","LAL_inh:14,DNp03:1","loom,←saccade,←brightness,→steer,→saccade"
373,1223,1223,T4c,L,28,3,4,T4c_L,67,0,7,0,5,0.0,46.0,,VS:7,climb
374,1224,1224,T4b,L,14,1,6,T4b_L,63,0,12,0,9,0.0,58.0,,LPi_h:12,yaw
375,1225,1225,T4c,L,6,0,6,T4c_L,68,0,4,0,3,0.0,33.0,,VS:4,climb
376,1226,1226,LC4,R,40,5,0,LC4_R,19,0,28,0,24,0.0,159.0,,PVLP:28,loom
377,1227,1227,R1-R6,L,46,5,6,R1-R6_L,129,0,1,0,1,0.0,1.0,,PVLP:1,"brightness,→loom"
378,1228,1228,T4a,L,36,4,4,T4a_L,66,0,2,0,0,0.0,11.0,,HS:2,yaw
379,1229,1229,R1-R6,R,10,1,2,R1-R6_R,141,0,0,0,0,0.0,0.0,,,brightness
380,1230,1230,LAL_inh,L,28,3,4,LAL_inh_L,16,96,67,85,63,430.0,1182.0,"haltere:49,PVLP:47",DNg02:67,"steer,←damping,←loom,→lift"
381,1231,1231,LPi_v,R,4,0,4,LPi_v_R,16,81,41,71,36,492.0,418.0,T4d:81,"DNg02:38,VS:3","descend,→climb,→lift"
382,1232,1232,T4d,R,43,5,3,T4d_R,73,0,31,0,28,0.0,197.0,,LPi_v:31,descend
383,1233,1233,LPi_h,R,28,3,4,LPi_h_R,14,97,3,84,0,570.0,18.0,T4b:97,HS:3,yaw
384,1234,1234,T4d,L,14,1,6,T4d_L,71,0,15,0,11,0.0,94.0,,LPi_v:15,descend
385,1235,1235,T4c,R,26,3,2,T4c_R,76,0,16,0,15,0.0,85.0,,VS:16,climb
386,1236,1236,R1-R6,R,29,3,5,R1-R6_R,142,0,0,0,0,0.0,0.0,,,brightness
387,1237,1237,R1-R6,R,13,1,5,R1-R6_R,143,0,0,0,0,0.0,0.0,,,brightness
388,1238,1238,T4c,R,31,3,7,T4c_R,77,0,6,0,2,0.0,33.0,,VS:6,climb
389,1239,1239,T4b,R,26,3,2,T4b_R,71,0,26,0,22,0.0,122.0,,LPi_h:26,yaw
390,1240,1240,T4d,L,42,5,2,T4d_L,72,0,19,0,16,0.0,115.0,,LPi_v:19,descend
391,1241,1241,T4c,L,22,2,6,T4c_L,69,0,6,0,3,0.0,26.0,,VS:6,climb
392,1242,1242,T4b,R,41,5,1,T4b_R,72,0,17,0,14,0.0,113.0,,LPi_h:17,yaw
393,1243,1243,T4d,R,17,2,1,T4d_R,74,0,21,0,19,0.0,120.0,,LPi_v:21,descend
394,1244,1244,T4c,R,26,3,2,T4c_R,78,0,15,0,13,0.0,76.0,,VS:15,climb
395,1245,1245,LPi_v,L,19,2,3,LPi_v_L,15,111,61,96,54,656.0,500.0,T4d:111,"DNg02:52,VS:9","descend,→climb,→lift"
396,1246,1246,T4c,L,9,1,1,T4c_L,70,0,23,0,21,0.0,123.0,,VS:23,climb
397,1247,1247,LC4,R,16,2,0,LC4_R,20,0,34,0,30,0.0,195.0,,"PVLP:33,DNp01:1","loom,→escape"
398,1248,1248,R1-R6,R,44,5,4,R1-R6_R,144,0,0,0,0,0.0,0.0,,,brightness
399,1249,1249,R1-R6,R,41,5,1,R1-R6_R,145,0,0,0,0,0.0,0.0,,,brightness
400,1250,1250,PVLP,L,33,4,1,PVLP_L,23,104,22,90,19,694.0,90.0,"LPLC2:56,LC4:25,PVLP_inh:23","LAL_inh:21,DNp03:1","loom,←saccade,→steer,→saccade"
401,1251,1251,T4d,R,5,0,5,T4d_R,75,0,16,0,14,0.0,105.0,,LPi_v:16,descend
402,1252,1252,LPLC2,L,10,1,2,LPLC2_L,29,0,42,0,37,0.0,341.0,,"PVLP:41,DNp01:1","loom,→escape"
403,1253,1253,DNg02,L,0,0,0,DNg02_L,24,136,0,123,0,1583.0,0.0,"VS:56,LAL_inh:32,haltere:28,LPi_v:19",,"lift,←descend,←yaw,←climb,←steer,←damping"
404,1254,1254,R1-R6,L,26,3,2,R1-R6_L,130,0,0,0,0,0.0,0.0,,,brightness
405,1255,1255,haltere,R,9,1,1,haltere_R,26,0,68,0,61,0.0,332.0,,"DNg02:39,LAL_inh:29","damping,→lift,→steer"
406,1256,1256,R1-R6,L,15,1,7,R1-R6_L,131,0,0,0,0,0.0,0.0,,,brightness
407,1257,1257,T4c,R,14,1,6,T4c_R,79,0,7,0,5,0.0,40.0,,VS:7,climb
408,1258,1258,LPi_h,R,19,2,3,LPi_h_R,15,88,1,79,0,493.0,17.0,T4b:88,HS:1,yaw
409,1259,1259,T4a,R,28,3,4,T4a_R,77,0,2,0,0,0.0,3.0,,HS:2,yaw
410,1260,1260,VS,R,32,4,0,VS_R,9,175,62,161,54,970.0,717.0,"T4c:151,LPi_v:24",DNg02:62,"climb,←descend,→lift"
411,1261,1261,T4b,R,37,4,5,T4b_R,73,0,13,0,11,0.0,71.0,,LPi_h:13,yaw
412,1262,1262,haltere,L,30,3,6,haltere_L,27,0,61,0,53,0.0,339.0,,"DNg02:37,LAL_inh:24","damping,→steer,→lift"
413,1263,1263,T4a,R,15,1,7,T4a_R,78,0,1,0,0,0.0,6.0,,HS:1,yaw
414,1264,1264,haltere,R,6,0,6,haltere_R,27,0,53,0,48,0.0,390.0,,"DNg02:40,LAL_inh:13","damping,→lift,→steer"
415,1265,1265,T4d,L,12,1,4,T4d_L,73,0,21,0,20,0.0,116.0,,LPi_v:21,descend
416,1266,1266,T4c,R,42,5,2,T4c_R,80,0,15,0,13,0.0,77.0,,VS:15,climb
417,1267,1267,T4d,L,2,0,2,T4d_L,74,0,25,0,24,0.0,156.0,,LPi_v:25,descend
418,1268,1268,T4b,L,43,5,3,T4b_L,64,0,24,0,21,0.0,139.0,,LPi_h:24,yaw
419,1269,1269,R1-R6,L,27,3,3,R1-R6_L,132,0,0,0,0,0.0,0.0,,,brightness
420,1270,1270,T4a,L,23,2,7,T4a_L,67,0,2,0,0,0.0,12.0,,HS:2,yaw
421,1271,1271,PVLP,R,33,4,1,PVLP_R,30,99,18,84,12,646.0,47.0,"LPLC2:53,LC4:30,PVLP_inh:14,R1-R6:2","LAL_inh:17,DNp03:1","loom,←saccade,←brightness,→steer,→saccade"
422,1272,1272,T4c,R,39,4,7,T4c_R,81,0,4,0,1,0.0,25.0,,VS:4,climb
423,1273,1273,LPi_h,R,24,3,0,LPi_h_R,16,61,2,49,0,339.0,17.0,T4b:61,HS:2,yaw
424,1274,1274,T4a,R,14,1,6,T4a_R,79,0,3,0,0,0.0,20.0,,HS:3,yaw
425,1275,1275,T4a,L,16,2,0,T4a_L,68,0,1,0,0,0.0,14.0,,HS:1,yaw
426,1276,1276,T4b,R,26,3,2,T4b_R,74,0,13,0,10,0.0,75.0,,LPi_h:13,yaw
427,1277,1277,T4c,L,11,1,3,T4c_L,71,0,9,0,6,0.0,58.0,,VS:9,climb
428,1278,1278,LPLC2,L,20,2,4,LPLC2_L,30,0,55,0,48,0.0,399.0,,PVLP:55,loom
429,1279,1279,T4b,L,27,3,3,T4b_L,65,0,21,0,18,0.0,124.0,,LPi_h:21,yaw
430,1280,1280,R1-R6,R,9,1,1,R1-R6_R,146,0,1,0,1,0.0,1.0,,PVLP:1,"brightness,→loom"
431,1281,1281,T4b,L,26,3,2,T4b_L,66,0,22,0,18,0.0,133.0,,LPi_h:22,yaw
432,1282,1282,T4b,R,38,4,6,T4b_R,75,0,11,0,8,0.0,75.0,,LPi_h:11,yaw
433,1283,1283,T4a,R,38,4,6,T4a_R,80,0,1,0,0,0.0,16.0,,HS:1,yaw
434,1284,1284,T4c,L,19,2,3,T4c_L,72,0,13,0,9,0.0,77.0,,VS:13,climb
435,1285,1285,T4a,L,24,3,0,T4a_L,69,0,1,0,0,0.0,15.0,,HS:1,yaw
436,1286,1286,R1-R6,R,31,3,7,R1-R6_R,147,0,1,0,1,0.0,1.0,,PVLP:1,"brightness,→loom"
437,1287,1287,R1-R6,L,0,0,0,R1-R6_L,133,0,3,0,1,0.0,3.0,,PVLP:3,"brightness,→loom"
438,1288,1288,PVLP,R,43,5,3,PVLP_R,31,92,22,79,18,604.0,49.0,"LPLC2:60,LC4:30,PVLP_inh:1,R1-R6:1",LAL_inh:22,"loom,←saccade,←brightness,→steer"
439,1289,1289,T4b,R,1,0,1,T4b_R,76,0,20,0,19,0.0,128.0,,LPi_h:20,yaw
440,1290,1290,T4b,R,6,0,6,T4b_R,77,0,18,0,16,0.0,108.0,,LPi_h:18,yaw
441,1291,1291,LPi_v,R,4,0,4,LPi_v_R,17,89,37,75,31,524.0,341.0,T4d:89,"DNg02:34,VS:3","descend,→lift,→climb"
442,1292,1292,haltere,L,6,0,6,haltere_L,28,0,61,0,54,0.0,393.0,,"DNg02:46,LAL_inh:15","damping,→steer,→lift"
443,1293,1293,T4b,R,0,0,0,T4b_R,78,0,27,0,24,0.0,162.0,,LPi_h:27,yaw
